Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_6328,D00640,0.005715,0.002272,0.000508,0,0,0.000376,0.003397,0.006163,0.001866,0.001408,0.000509,0.000507,0.000513,0.001542,0.002566,0.000516,0.003398,0.808113,0.749358,0.394705,0.477374,0.2,0.280165,0.45,0.375476,0.144654,0,0,0.479167,0.160268,0.39311,0.16544,0.605613,0.052596,Interactive
hsa_1136,D00195,0.004371,0.002643,0,0,0,0,0.005791,0.004063,0,0.002912,0.001865,0.004359,0,0,0.004307,0,0,0.848662,0.665701,0.425893,0.446565,0.4,0.160726,0.4,0.321787,0.679245,0.287879,1,0.11859,0.199607,0,0.447324,0.894521,0.02401,Interactive
hsa_2560,D00329,0.002295,0.003552,0.001799,0.001835,0,0,0.002014,0.000777,0.000333,0.004676,0,0.001393,0.002052,0.000137,0,0,0.005231,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_3737,D02356,0.000704,0,0,0,0.000772,0.000661,0.003956,0.009498,0,0,0,0.001735,0.000178,0,0.002355,0.000029,0,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_55515,D00512,0.006228,0.000308,0,0.000497,0.00129,0,0.001714,0.010655,0.003522,0.001689,0,0.000261,0,0,0.001354,0.001183,0.00575,0.475011,0.673317,0.179462,0.502528,0.4,0.153974,0.3,0.618982,0.207547,0,0,0.107143,0.104814,0,0.317891,0.735649,0.017859,Interactive
hsa_2554,D00550,0.00447,0.003093,0,0,0.005627,0.001265,0.001114,0.002628,0,0.006571,0,0.001893,0.001497,0,0.000804,0,0.000731,0.7194,0.740178,0.265487,0.329368,0,0.236844,0.961384,0.255783,0.283129,0.015152,0,0.238782,0.180656,0.718117,0.547884,0.743472,0.037969,Interactive
hsa_169522,D02356,0.009968,0,0.000687,0,0.002839,0,0.002995,0.008155,0.003057,0,0,0,0,0.001804,0.005173,0.001018,0.003741,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_6323,D00477,0.006276,0.002731,0.000505,0,0,0.000666,0.003767,0.005793,0.002276,0.00191,0.001018,0.000503,0.000758,0.001537,0.002513,0.000501,0.003443,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Interactive
hsa_51802,D00538,0.000111,0,0.000137,0.002262,0.001982,0.000869,0.001309,0.004969,0.001565,0,0.00092,0.001118,0.000256,0,0,0.000553,0.001282,0.385204,0.62356,0.222015,0.39764,0,0.094791,0.45,0.214063,0.113208,0.015152,0,0.166667,0.053626,0,0.520382,0.589399,0.008231,Interactive
hsa_27092,D00618,0.004882,0.000938,0,0.001646,0,0.000707,0.003876,0.004469,0.002528,0.000951,0,0.000328,0,0.001306,0.001759,0.001202,0.002868,0.637648,0.69384,0.297732,0.814175,0,0.331196,0.55,0.416003,0.339623,0,0,0.461207,0.480195,0.213781,0.444653,0.774572,0.053428,Interactive
hsa_27092,D00629,0.000355,0.000239,0,0.000387,0,0.000039,0.003695,0.004409,0.002734,0.001274,0,0.000105,0,0.003071,0.002789,0.000203,0.000888,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_2554,D00537,0.005956,0.001723,0.000259,0.001295,0.000828,0.001061,0.006598,0.007172,0.003248,0.001009,0.001111,0.000385,0.001077,0.000763,0.000532,0.000454,0.002222,0.62526,0.736524,0.385154,0.314689,0.123979,0.2108,0.374605,0.682037,0.330194,0.015908,0,0.158044,0.169017,0.110069,0.989323,0.807399,0.039644,Interactive
hsa_1137,D00499,0.006111,0.004159,0,0.001586,0.001803,0,0.001233,0.005647,0.000512,0.004996,0,0.001164,0.002065,0.001316,0.003211,0,0.001556,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_10369,D00512,0.004292,0.000641,0,0.000224,0.000293,0.000165,0.003766,0.005604,0.004402,0.00012,0,0.001052,0.000303,0.001963,0.000667,0.000297,0.002572,0.475011,0.673317,0.179462,0.502528,0.4,0.153974,0.3,0.618982,0.207547,0,0,0.107143,0.104814,0,0.317891,0.735649,0.017859,Interactive
hsa_6337,D00332,0.002637,0.001431,0,0.001259,0.000654,0,0.001923,0.004517,0.002751,0.001074,0,0.001489,0.000324,0.002119,0.000808,0.001555,0.002376,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_3778,D00726,0.00254,0.00254,0.000847,0.000847,0,0.00254,0.001693,0.006774,0.001693,0.00254,0,0.000847,0.000847,0.000847,0.001693,0.001693,0.004234,0.746509,0.740178,0.262428,0.533802,0.227899,0.144915,0.778889,0.346288,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Interactive
hsa_6323,D02098,0.006139,0.002375,0.000501,0,0,0.000329,0.003965,0.005732,0.003483,0.002304,0.000734,0.000502,0.000798,0.001507,0.002516,0.000503,0.002977,0.841839,0.715093,0.420057,0.379948,0.4,0.241425,0.55,0.349151,0.116352,0,0,0.652778,0.151737,0.444444,0.381847,0.564515,0.032924,Interactive
hsa_2561,D00548,0.005571,0.003376,0,0,0.001529,0.001029,0.004701,0.001291,0.000184,0.001774,0,0,0.002347,0.00203,0,0,0.001719,0.805907,0.68137,0.402443,0.532914,0,0.161721,0.4,0.33876,0.125786,0,0,0.342105,0.100295,0.855124,0.232733,0.616718,0.01774,Interactive
hsa_3738,D03830,0.001742,0.001742,0,0,0,0.001742,0.008711,0.003484,0,0.001742,0,0,0.001742,0,0.001742,0.003484,0.001742,0.82656,0.786411,0.465108,0.43132,0.4,0.320671,0.45,0.491514,0.380503,0.015152,0,0.327957,0.407153,0.381036,0.384784,0.764028,0.061243,Interactive
hsa_1136,D00524,0.003057,0.003169,0,0,0,0,0.004143,0.006224,0,0.004598,0,0.003525,0.001127,0,0.004392,0,0,0.601328,0.974557,0.412803,0.45943,0.2,0.085931,0.2,0.126429,0.018868,0,0,0.884259,0,0,0.812136,0.266136,0.003655,Interactive
hsa_6323,D00740,0.005317,0.00259,0.000513,0,0,0.000514,0.004082,0.005786,0.002025,0.002891,0.001029,0.000916,0.000514,0.001543,0.002346,0.000356,0.003427,0.756665,0.818916,0.39663,0.403226,0.4,0.172873,0.5,0.275719,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Interactive
hsa_2554,D00543,0.005962,0.005412,0,0.000074,0,0,0.000908,0.001368,0.001807,0.006627,0,0.002208,0.00223,0.002534,0,0,0.003712,0.598036,0.740178,0.275627,0.53109,0,0.085931,0,0.074818,0,0,0,1,0,0,0.901293,0.382315,0.00309,Interactive
hsa_778,D00349,0.006479,0.002191,0.000823,0.00008,0.000492,0.000501,0.003566,0.003525,0.002713,0.000929,0,0.000452,0,0.001112,0.001818,0.000916,0.003559,0.568569,0.683129,0.287489,0.760278,0,0.287056,0.55,0.59716,0.389937,0.015152,0,0.353448,0.374399,0,0.369176,0.796526,0.046861,Interactive
hsa_10369,D00629,0.004644,0.000628,0,0.000658,0,0,0.002001,0.005529,0.002672,0,0,0,0,0.002991,0.000473,0.000121,0.003429,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_2560,D00545,0.003013,0.001771,0.000114,0.002005,0.000625,0.001059,0.002085,0.00209,0.0022,0.005533,0,0.001693,0.000787,0,0.000798,0,0.004652,0.704934,0.740178,0.321295,0.003122,0,0.085931,0,0.056806,0,0,0,1,0,0,0.911987,0.363613,0.00318,Interactive
hsa_1136,D00499,0.003593,0.004088,0,0,0,0.000556,0.001989,0.001742,0.002089,0.004306,0,0,0.002093,0,0,0,0,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_170572,D00677,0.000295,0.001199,0,0,0.000316,0.001012,0.005297,0.00974,0.001607,0,0,0.004441,0,0,0,0,0,0.643591,0.800998,0.444168,0.529071,0.4,0.197082,0.6,0.353308,0.289308,0.030303,0,0.158654,0.185287,0.411464,0.333969,0.750991,0.035034,Interactive
hsa_2555,D00329,0.00316,0.00566,0,0,0,0,0.003062,0.000244,0.000605,0.004021,0,0,0.002125,0.001514,0,0,0.000624,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_1138,D02207,0.006307,0.006632,0,0,0,0.00221,0,0,0.002192,0.004939,0,0,0.002171,0,0,0,0.003703,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Interactive
hsa_51802,D00303,0.004824,0.003006,0.00051,0,0,0.000508,0.003994,0.00593,0.004009,0.002152,0.001066,0.000807,0.000506,0.001534,0.002326,0.000138,0.003215,0.481989,0.672921,0.357305,0.437925,0.4,0.280165,0.3,0.383789,0.213836,0,0,0.479167,0.438757,0,0.435807,0.731367,0.040294,Interactive
hsa_2561,D00499,0.004191,0.004554,0,0,0.001161,0,0.003514,0.00786,0.000164,0.003926,0,0,0.002121,0.001617,0,0,0.002131,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_776,D02914,0.006242,0.001099,0.000222,0.001126,0.000347,0.000054,0.006201,0.004484,0.002019,0.000897,0.000022,0.0008,0.000081,0.001106,0.001984,0.003113,0.002945,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Interactive
hsa_6336,D00735,0.006351,0.001368,0.000511,0.000435,0,0,0.003348,0.005874,0.001674,0.001123,0.00051,0.000511,0.00137,0.001534,0.002538,0.00051,0.003013,0.813435,0.796032,0.437971,0.422374,0.4,0.251365,0.471913,0.314806,0.125786,0,0,0.407103,0.157585,0.504385,0.254512,0.570338,0.034552,Interactive
hsa_2554,D00547,0,0.005193,0,0,0.000481,0,0.00254,0.00184,0.003235,0.006766,0,0,0.002058,0.001503,0.000332,0.001222,0.001684,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Interactive
