Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_3780,D00823,0.003191,0.002951,0,0,0.001642,0.002725,0.004077,0.005678,0.001505,0,0,0,0.000686,0.001484,0,0.001202,0.00441,0.740672,0.756072,0.362717,0.441664,0.2,0.229268,0.35,0.115691,0.160377,0,0,0.456522,0.090798,0.702859,0.380474,0.628154,0.033637,Interactive
hsa_116443,D00332,0.005321,0.002043,0.000436,0.00066,0.00049,0.001562,0.004055,0.004746,0.002889,0.000988,0,0.00095,0.000265,0.001328,0.001642,0.000434,0.002322,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_55799,D00560,0.006102,0.001863,0.000079,0.000246,0.000432,0.000557,0.003866,0.004766,0.002754,0.00123,0,0.001636,0.000064,0.00094,0.00164,0.00043,0.002606,0.620558,0.71479,0.331302,0.382334,0.4,0.354744,0.5,0.286457,0.383648,0.015152,0,0.205044,0.318082,0.499748,0.286325,0.797369,0.117226,Interactive
hsa_2891,D00294,0.00162,0,0,0.000321,0.002421,0.001544,0.003514,0.009116,0.001339,0.002125,0,0.000776,0,0.000472,0.001992,0.001292,0.000345,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_1080,D01453,0,0.002347,0,0,0.002347,0,0.002347,0.00939,0.004695,0.002347,0,0,0,0,0.002347,0,0.002347,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Interactive
hsa_2554,D00331,0.006087,0.006276,0,0,0,0.000974,0.003537,0.001531,0.002159,0.004128,0,0,0.002096,0,0,0,0,0.751162,0.740178,0.278212,0.495747,0,0.212341,0.7,0.374091,0.185535,0,0,0.337121,0.136807,0.69265,0.609023,0.671833,0.027427,Interactive
hsa_3741,D02356,0.002402,0,0,0,0.000888,0.00197,0.007852,0.009314,0,0.001462,0,0,0.00145,0,0.004517,0.000649,0.005679,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_10369,D00332,0.00310559,0,0,0,0,0,0.00310559,0.00621118,0.00310559,0,0,0,0,0.00310559,0,0,0.00310559,0.553594,0.681717,0.178596,0.470743,0.179051,0.105659,0.237331,0.346518,0.104998,0,0,0.188716,0.031708,0,0.42192,0.727201,0.016907,Interactive
hsa_2891,D00775,0.00171,0.003327,0,0.000515,0.002113,0.001023,0.00713,0.006518,0.001227,0.002629,0,0.002146,0.000103,0.001054,0.002647,0.00108,0.001075,0.520836,0.606828,0.097668,0.472783,0,0.111442,0.55,0.322134,0.125786,0.015152,0,0.348958,0.115461,0,0.692239,0.59847,0.010489,Interactive
hsa_2560,D00548,0.005168,0.000591,0,0.000508,0.000544,0.0033,0.003526,0.007448,0.001859,0.004139,0,0.001211,0.000774,0,0.001084,0,0.000109,0.791509,0.697866,0.395462,0.452673,0.117306,0.161721,0.421746,0.350097,0.122975,0.007994,0,0.381773,0.080649,0.798346,0.268935,0.602724,0.018081,Interactive
hsa_55799,D00332,0.003511,0.000018,0.000638,0.000427,0.000124,0.000281,0.004484,0.004092,0.002736,0.001438,0,0.001044,0.000395,0.001009,0.001285,0.000893,0.002902,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_170572,D00633,0.002388,0,0,0.001587,0.002759,0.001723,0.00528,0.013104,0,0,0.001218,0.002663,0.000898,0,0,0.00027,0.001414,0.664339,0.50277,0.227315,0.509804,0,0.070307,0.353105,0.13945,0.042952,0,0,0.431818,0.037035,0,0.51842,0.40952,0.004279,Interactive
hsa_51802,D00552,0.004447,0.000055,0.000437,0.001434,0.000655,0,0.002064,0.005624,0.001681,0.000323,0.000495,0.000082,0.000009,0.00074,0.0033,0.002063,0.005935,0.723718,0.683945,0.26128,0.520629,0,0.087363,0.5,0.275719,0.050314,0,0,0.392361,0.037782,0,0.416807,0.428052,0.005794,Interactive
hsa_3741,D01450,0.005382,0.0016,0.000043,0,0,0.001129,0.007453,0.003425,0.002561,0.002653,0.000775,0.00031,0.001429,0.000007,0.002442,0.00026,0.002382,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Interactive
hsa_3742,D02356,0.007252,0.001578,0,0.000309,0.00045,0.002223,0.008869,0.007841,0.001659,0.000225,0,0,0.00178,0.00126,0.001328,0,0.002121,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_1135,D02207,0.007576,0,0,0,0,0.001894,0.003788,0.011364,0.001894,0.003788,0,0.003788,0,0,0.001894,0,0,0.823366,0.836706,0.562339,0.502389,0.463385,0.532241,0.75,0.259553,0.847194,1,0,0.160661,0.806296,0.549518,0.479752,0.9301,0.196604,Interactive
hsa_1135,D05453,0.006762,0,0,0,0,0.000211,0.003918,0.012541,0.001263,0.002829,0.000538,0.004112,0,0,0.00155,0,0,0.693474,0.689137,0.591828,0.368913,0.4,0.137575,0.3,0.064773,0.176101,0,0,0.0625,0.087751,0,0.0674,0.678484,0.015838,Interactive
hsa_10369,D02356,0.00310559,0,0,0,0,0,0.00310559,0.00621118,0.00310559,0,0,0,0,0.00310559,0,0,0.00310559,0.563536,0.669168,0.49476,0.449678,0.4,0.336332,0.339185,0.36927,0.220518,0,0,0.518636,0.437781,0.144545,0.51179,0.743005,0.046057,Interactive
hsa_3757,D05024,0.003667,0.001237,0.000638,0.000636,0.001312,0.001393,0.004245,0.005778,0.001644,0.000079,0,0,0.00104,0.001593,0.001157,0.000705,0.002583,0.723469,0.645413,0.39561,0.486465,0.4,0.399833,0.449109,0.457163,0.396813,0.022476,0,0.408073,0.423292,0.544203,0.455349,0.803629,0.130693,Interactive
hsa_6323,D00477,0.005909,0.002744,0.000509,0,0,0.000361,0.003847,0.005966,0.004,0.003147,0.000886,0.000704,0.000511,0.001526,0.002318,0.000245,0.003041,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Interactive
hsa_3737,D03830,0.007772,0,0,0,0,0.001213,0.010262,0.003105,0.002158,0.000007,0,0,0.000463,0.000904,0.000787,0.000919,0.001145,0.82656,0.786411,0.465108,0.43132,0.4,0.320671,0.45,0.491514,0.380503,0.015152,0,0.327957,0.407153,0.381036,0.384784,0.764028,0.061243,Interactive
hsa_55799,D00437,0.002903,0.000458,0.000599,0.000882,0.000558,0.000549,0.004408,0.004635,0.002424,0.001747,0,0.001097,0.000302,0.00086,0.001681,0.000742,0.002533,0.631866,0.669899,0.307511,0.679199,0,0.280165,0.55,0.409075,0.314465,0,0,0.399038,0.426874,0,0.389568,0.764045,0.03756,Interactive
hsa_6323,D00638,0.005879,0.002152,0.000519,0,0,0,0.003572,0.006018,0.003104,0.003217,0.000533,0.000533,0.00053,0.001832,0.002581,0.001,0.003078,0.781549,0.830775,0.353353,0.302042,0.2,0.331196,0.55,0.321441,0.201258,0,0,0.533046,0.28245,0.929918,0.567846,0.673902,0.065849,Interactive
hsa_6323,D01243,0.00498,0.003236,0.000509,0,0,0.000694,0.004285,0.006046,0.003882,0.003163,0.001023,0.001016,0.000945,0.001501,0.002355,0.000481,0.002988,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Interactive
hsa_22953,D00528,0.005923,0.00029,0.002408,0,0,0,0,0.006239,0,0.000769,0,0.000856,0,0,0.000679,0.004128,0.00523,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Interactive
hsa_1137,D00499,0.004723,0.003659,0,0,0,0,0.002107,0.004016,0.000847,0.006704,0.001317,0.000723,0.000384,0.002605,0.000194,0,0,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_6323,D01287,0.004354,0.001121,0.000028,0,0.000692,0.001356,0.00502,0.005106,0.002678,0.000364,0.00061,0.000054,0.00071,0.001269,0.002379,0.000298,0.001562,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Interactive
hsa_1134,D02207,0.002629,0.0026,0,0,0.000476,0.000728,0.00318,0.002454,0.001674,0.001699,0.001722,0.003917,0,0.001412,0.001914,0,0.00126,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Interactive
hsa_6331,D02088,0.005462,0.002979,0.000497,0,0,0.000497,0.002979,0.005958,0.003972,0.00149,0.00149,0.000497,0.000497,0.00149,0.002483,0.000497,0.003972,1,0.683829,0.262632,0.312395,0,0.121531,0.45,0.210946,0.066038,0,0,0.479167,0.045704,0,0.5453,0.512764,0.008558,Interactive
hsa_1080,D01453,0.000925,0.000441,0.000023,0,0.001787,0,0.004847,0.008066,0.001352,0.001238,0.000627,0.000284,0.000917,0,0.001579,0,0.001718,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Interactive
hsa_3742,D02356,0.006434,0.002383,0,0.001574,0.001766,0.00058,0.002099,0.008038,0.003143,0.002056,0,0.002261,0.000968,0.000099,0.002382,0,0.000252,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_2554,D05461,0.005105,0.00442,0,0,0,0,0,0.00411,0,0.006657,0,0.000026,0.002217,0,0,0,0,0.617881,0.658843,0.331855,0.427031,0.2,0.220175,0.75,0.569103,0.31761,0.015152,0,0.208333,0.234004,0.515901,0.414757,0.74844,0.032687,Interactive
hsa_2554,D00228,0.006399,0.003708,0,0.00015,0.000792,0.001528,0.001551,0.003593,0.000637,0.004694,0.000833,0.000809,0.002127,0,0,0,0,0.694688,0.740178,0.264415,0.399872,0.564189,0.191437,0.834847,0.576625,0.29575,0.034002,0,0.067666,0.1948,0,0.285965,0.715161,0.027364,Interactive
