Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_10369,D00332,0.006196,0.001148,0,0.001214,0.000161,0.000368,0.002513,0.004771,0.004384,0.000343,0,0.000395,0.000162,0.001292,0.001287,0.000794,0.003086,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_2560,D00329,0.004304,0.004454,0,0.000943,0,0,0.006344,0.003643,0.002158,0.004371,0,0,0.003424,0,0.000659,0.000263,0.002309,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_116444,D03878,0.003509,0.000808,0,0,0.000782,0,0.00138,0.005673,0.001208,0.000086,0,0.000027,0.000621,0.001206,0.000277,0.00059,0.001636,0.670384,0.617029,0.394442,0.419971,0.2,0.101055,0.3,0.08417,0.342767,0.090909,0,0.010417,0.025628,0,0.286549,0.78119,0.012243,Interactive
hsa_27092,D01295,0.006983,0.000393,0,0.000236,0,0.00068,0.002725,0.003996,0.000796,0.000135,0,0.001099,0,0,0.000038,0.005755,0.004284,0.80456,0.734007,0.705307,0.511554,0.8,0.27911,0.4,0.1053,0.251572,0,0,0.159946,0.193784,0.403658,0,0.701083,0.068463,Interactive
hsa_10008,D02356,0.000723,0.000199,0,0,0.000432,0.00917,0.006178,0.013235,0,0,0,0,0,0.00385,0,0.002578,0,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_27092,D00618,0.006767,0.000934,0,0.001077,0,0.000816,0.004671,0.004518,0.002422,0.001461,0,0.000329,0,0.000899,0.001751,0.000935,0.003423,0.637648,0.69384,0.297732,0.814175,0,0.331196,0.55,0.416003,0.339623,0,0,0.461207,0.480195,0.213781,0.444653,0.774572,0.053428,Interactive
hsa_2560,D00549,0.005388,0.004657,0,0.001,0,0,0.001841,0.000598,0.001799,0.002557,0,0,0.002146,0.000172,0.000559,0,0.002146,0.768745,0.540755,0.1976,1,0,0.104439,0.35,0.16176,0.059748,0,0,0.519231,0,0,0.48146,0.527792,0.006478,Interactive
hsa_1136,D02207,0.004751,0.004183,0,0,0,0,0.00359,0.003957,0,0.004241,0.000953,0.004198,0,0,0.004446,0,0,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Interactive
hsa_3359,D00678,0.002643,0.000957,0,0,0.001022,0.002148,0.004999,0.013275,0,0,0,0.003851,0,0,0.001976,0,0,0.601625,0.729252,0.416082,0.41984,0,0.180853,0.55,0.46311,0.330189,0.045455,0,0.125,0.131966,0.393357,0.296836,0.776138,0.02915,Interactive
hsa_6328,D01243,0.005299,0.002725,0.000534,0,0,0.000027,0.003477,0.005962,0.003817,0.003095,0.001479,0.000536,0.000516,0.001669,0.00259,0.000773,0.003814,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Interactive
hsa_51802,D00252,0.001512,0,0,0.00152,0.001083,0,0.001689,0.006632,0.00164,0,0,0.002254,0.001099,0.000821,0.000024,0,0.002163,0.539776,0.58873,0.143227,0.4654,0,0.137575,0.9,0.235192,0.22956,0.045455,0,0.0625,0.085348,0,0.141081,0.683386,0.015006,Interactive
hsa_55515,D00252,0.00304,0.000427,0,0.001461,0.000055,0,0.000967,0.001631,0.000217,0,0,0.00166,0,0.001038,0.000112,0.00097,0.004315,0.539776,0.58873,0.143227,0.4654,0,0.137575,0.9,0.235192,0.22956,0.045455,0,0.0625,0.085348,0,0.141081,0.683386,0.015006,Interactive
hsa_3778,D00331,0.00229,0.002938,0.000025,0.000377,0.001303,0.003139,0.002154,0.006897,0.001705,0.001825,0,0.000515,0.000567,0.001149,0.0003,0.001657,0.005182,0.697572,0.740178,0.257903,0.3893,0.19467,0.18839,0.708417,0.322514,0.274926,0.043688,0,0.267466,0.186891,0,0.305178,0.711584,0.024951,Interactive
hsa_776,D00349,0.00409,0.004064,0.00053,0,0.000235,0.00104,0.006758,0.004491,0.00175,0.000612,0,0.000151,0.000594,0.000735,0.00129,0.000172,0.002396,0.568569,0.683129,0.287489,0.760278,0,0.287056,0.55,0.59716,0.389937,0.015152,0,0.353448,0.374399,0,0.369176,0.796526,0.046861,Interactive
hsa_2554,D00329,0,0.005763,0,0,0.000974,0.00092,0.003602,0.003622,0.002139,0.004688,0,0,0.002188,0.001272,0.000299,0,0.00418,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_3743,D02272,0.002512,0,0,0,0.000794,0.00212,0.005901,0.007701,0,0.000667,0.002514,0,0.002531,0,0.002075,0.00171,0.00262,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Interactive
hsa_26251,D00294,0.002163,0,0,0,0.002004,0,0.002039,0.00824,0.002002,0,0,0,0.001599,0,0.002,0,0.001193,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_6328,D00741,0.005898,0.00277,0.0005,0,0,0.000032,0.003059,0.005961,0.002635,0.001512,0.00105,0.000499,0.000504,0.001505,0.002496,0.000498,0.003353,0.804797,0.827811,0.476342,0.581463,0.4,0.207138,0.5,0.310357,0.100629,0,0,0.616228,0.106033,0.327108,0.312976,0.506346,0.02603,Interactive
hsa_6328,D00735,0.005416,0.002047,0.000528,0.000455,0,0,0.003904,0.005225,0.001939,0.001733,0.000514,0.000521,0.001363,0.001958,0.002782,0.000622,0.003031,0.66007,0.795327,0.477939,0.423205,0.4,0.212341,0.45,0.240042,0.125786,0,0,0.38447,0.106338,0.190813,0.146107,0.559116,0.033875,Interactive
hsa_2891,D00775,0.002184,0,0,0.000611,0.000796,0.001123,0.00494,0.003381,0.002193,0.001751,0,0.001837,0.000429,0.002954,0.001133,0.000166,0.001105,0.520836,0.606828,0.097668,0.472783,0,0.111442,0.55,0.322134,0.125786,0.015152,0,0.348958,0.115461,0,0.692239,0.59847,0.010489,Interactive
hsa_55800,D00552,0.00264,0.001001,0.000239,0.002087,0.002858,0.000683,0.001525,0.002781,0.001121,0.000497,0.001476,0.001449,0.000982,0,0,0.00284,0.00402,0.723718,0.683945,0.26128,0.520629,0,0.087363,0.5,0.275719,0.050314,0,0,0.392361,0.037782,0,0.416807,0.428052,0.005794,Interactive
hsa_2555,D00548,0.002248,0.005311,0,0,0,0.000749,0.000491,0.00118,0.002068,0.004224,0,0,0.002166,0,0,0,0,0.805907,0.68137,0.402443,0.532914,0,0.161721,0.4,0.33876,0.125786,0,0,0.342105,0.100295,0.855124,0.232733,0.616718,0.01774,Interactive
hsa_6328,D02098,0.005968,0.002128,0.000507,0,0,0.000499,0.003172,0.006164,0.002064,0.001404,0.000885,0.000511,0.000515,0.001539,0.002567,0.000513,0.003529,0.841839,0.715093,0.420057,0.379948,0.4,0.241425,0.55,0.349151,0.116352,0,0,0.652778,0.151737,0.444444,0.381847,0.564515,0.032924,Interactive
hsa_2554,D00477,0.006439,0.003305,0.000047,0,0,0.000875,0.001619,0.006244,0.002705,0.005364,0.000302,0.001411,0.00198,0.00029,0.001172,0.000049,0.001906,0.553823,0.694017,0.266296,0.375349,0.184879,0.152042,0.41825,0.329919,0.077129,0,0,0.467439,0.049452,0.889729,0.472825,0.603081,0.01,Interactive
hsa_1135,D02207,0.00302,0.004933,0,0,0,0,0.002573,0.004361,0.003439,0.006279,0,0.000156,0.001981,0,0.005619,0.000803,0.000719,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Interactive
hsa_1135,D05156,0.004039,0.001691,0,0,0,0,0.004452,0.011654,0,0.005295,0,0.002033,0.00173,0,0.004041,0,0.000535,0.661836,0.663534,0.602924,0.35488,0.4,0.061728,0.3,0.155178,0.066038,0,0,0.11859,0.024054,0,0.095503,0.510219,0.0052,Interactive
hsa_116443,D00711,0.002481,0.002799,0,0.000396,0,0,0.004366,0.004202,0.001973,0.003989,0.000038,0.000058,0.001977,0,0,0,0.001236,0.706551,0.740178,0.245818,0.612434,0.2,0.128153,0.3,0.178039,0.113208,0,0,0.203431,0.07404,0,0.407926,0.658688,0.011054,Interactive
hsa_3780,D00326,0.004283,0.003328,0,0,0.002007,0.001001,0.002895,0.007273,0,0,0,0,0.002109,0.000658,0.000187,0,0.001011,0.740672,0.756072,0.362717,0.441664,0.2,0.229268,0.35,0.115691,0.160377,0,0,0.456522,0.090798,0.702859,0.380474,0.628154,0.033637,Interactive
hsa_116443,D03878,0.005139,0.001781,0,0.000674,0.000257,0.001031,0.003526,0.005246,0.001678,0.003462,0.000169,0.001087,0,0.000643,0.001061,0.000418,0.001593,0.670384,0.617029,0.394442,0.419971,0.2,0.101055,0.3,0.08417,0.342767,0.090909,0,0.010417,0.025628,0,0.286549,0.78119,0.012243,Interactive
hsa_59284,D00542,0.001061,0,0,0,0,0.000787,0.005353,0.013816,0.003689,0,0,0,0,0.000035,0.001548,0.000146,0,0.699683,0.740178,0,0,0,0.034372,0,0,0,0,0,1,0,0,0.876471,0.24585,0.000773,Interactive
hsa_6328,D00332,0.006513,0.001231,0.00052,0.000004,0,0,0.004217,0.00537,0.003773,0.001533,0.000516,0.000542,0.001276,0.002557,0.002996,0.001008,0.003168,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_6323,D03991,0.005093,0.002383,0.000531,0,0,0.000567,0.004305,0.006618,0.003725,0.002826,0.000687,0.000517,0.000874,0.001825,0.002987,0.00102,0.003148,0.711999,0.848348,0.43036,0.354788,0.4,0.270287,0.8,0.31001,0.204403,0,0,0.293155,0.137416,0.317629,0.27711,0.668684,0.055062,Interactive
hsa_55515,D00303,0.004379,0.000207,0.000957,0.0015,0.001927,0.001035,0.002816,0.004242,0.000127,0.000884,0.000854,0.000607,0,0.000393,0.000296,0.000429,0.000483,0.481989,0.672921,0.357305,0.437925,0.4,0.280165,0.3,0.383789,0.213836,0,0,0.479167,0.438757,0,0.435807,0.731367,0.040294,Interactive
