Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_3781,D00303,0.004034,0.002079,0,0,0.001058,0.001928,0.004861,0.006389,0.003304,0,0,0.000395,0.000553,0.00228,0.004449,0.001992,0.001571,0.601531,0.769398,0.21254,0.351322,0.002281,0.272029,0.328616,0.392564,0.237415,0,0,0.353846,0.434599,0,0.363868,0.721516,0.040042,Interactive
hsa_2554,D00547,0.00048,0.004239,0,0,0.002097,0,0.003367,0.00167,0.001008,0.004271,0,0.000078,0.002174,0.000083,0.001022,0,0,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Interactive
hsa_2560,D00547,0.001549,0.001088,0.00075,0.001248,0,0.001527,0.005379,0.002001,0.001305,0.004499,0,0.001808,0.002,0.001815,0.001915,0,0.00449,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Interactive
hsa_2555,D00293,0.003478,0.00533,0,0,0,0.001283,0,0.00076,0.001107,0.006875,0,0,0.002222,0,0,0,0.001779,0.696871,0.740178,0.268818,0.345904,0,0.170441,0.85,0.415656,0.257862,0.015152,0,0.100379,0.182866,0,0.276866,0.694523,0.021098,Interactive
hsa_59284,D00560,0.007542,0.00121,0,0.002047,0,0.000228,0.004723,0.004002,0.001243,0.001458,0,0.000384,0,0.001592,0.001258,0.002694,0.001968,0.620558,0.71479,0.331302,0.382334,0.4,0.354744,0.5,0.286457,0.383648,0.015152,0,0.205044,0.318082,0.499748,0.286325,0.797369,0.117226,Interactive
hsa_27133,D00294,0.003233,0.000994,0,0,0,0.00179,0.006414,0.001586,0,0.002375,0,0,0.001714,0.001131,0.002883,0.000412,0.003144,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_6323,D01243,0.004653,0.00101,0.000019,0,0.000313,0.002371,0.003977,0.00541,0.001409,0.00068,0.000172,0.000092,0.000191,0.000008,0.002345,0.000081,0.001213,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Interactive
hsa_3737,D00616,0.005608,0.001454,0,0,0,0.000909,0.010414,0.003252,0.001878,0.000333,0,0,0.001094,0.000622,0.000823,0.000148,0.001499,0.82656,0.786411,0.465108,0.43132,0.4,0.320671,0.45,0.491514,0.380503,0.015152,0,0.327957,0.407153,0.381036,0.384784,0.764028,0.061243,Interactive
hsa_169522,D00294,0.002237,0.000623,0,0.001179,0.001104,0.000659,0.002491,0.010195,0,0.001483,0.00062,0,0.002204,0.002494,0.003355,0.000054,0.000583,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_6323,D02088,0.005247,0.003446,0.000501,0,0,0.00091,0.004578,0.005888,0.003737,0.00354,0.001011,0.000706,0.000748,0.001523,0.002402,0.000314,0.003067,1,0.683829,0.262632,0.312395,0,0.121531,0.45,0.210946,0.066038,0,0,0.479167,0.045704,0,0.5453,0.512764,0.008558,Interactive
hsa_3757,D00619,0.002758,0.002555,0,0,0.001429,0.002164,0.004574,0.00563,0.001278,0,0,0,0.001555,0.001528,0.000362,0.002572,0.003122,0.783988,0.767429,0.347367,0.272427,0.50415,0.317847,0.55203,0.45319,0.389134,0.011711,0,0.37222,0.244615,0.501776,0.398223,0.767399,0.083898,Interactive
hsa_781,D00542,0.006474,0.001305,0,0.001144,0,0,0.004075,0.004606,0.002053,0.000198,0,0.000183,0,0.00027,0.001273,0.00152,0.003574,0,0.740178,0.022321,0,0,0,0.25,0.478005,0,0,0,0.479167,0,0,0.91064,0,0,Interactive
hsa_285242,D00451,0.005299,0.000729,0.000251,0,0.001537,0.004248,0.004429,0.00897,0.001005,0.000346,0.000569,0.000838,0.000014,0.001028,0.000122,0.000408,0.002234,0.860393,0.760734,0.433854,0.389254,0.4,0.208178,0.45,0.222211,0.159085,0.004612,0,0.391588,0.199143,0.310889,0.528086,0.653085,0.027594,Interactive
hsa_6328,D00358,0.004873,0.00284,0.000515,0,0,0.000514,0.003488,0.006189,0.002558,0.002472,0.00103,0.000536,0.000515,0.001546,0.002179,0.000406,0.003121,0.843632,0.713968,0.456122,0.508234,0.4,0.172873,0.45,0.204018,0.072327,0,0,0.571078,0.128885,0,0.483476,0.537758,0.016046,Interactive
hsa_55799,D00618,0.004169,0.001059,0.000854,0.000174,0.0013,0.001671,0.003576,0.004441,0.002959,0.000972,0,0.000114,0.000151,0.000853,0.001008,0.000427,0.002796,0.637648,0.69384,0.297732,0.814175,0,0.331196,0.55,0.416003,0.339623,0,0,0.461207,0.480195,0.213781,0.444653,0.774572,0.053428,Interactive
hsa_3783,D00542,0.003981,0.001288,0.000677,0.000055,0.000673,0.001688,0.00395,0.004699,0.00256,0.001279,0,0.000611,0,0.000853,0.001705,0.000426,0.00292,0.699683,0.740178,0,0,0,0.034372,0,0,0,0,0,1,0,0,0.876471,0.24585,0.000773,Interactive
hsa_1134,D02204,0.002366,0.000758,0,0,0,0,0.006361,0.004843,0,0.004639,0,0.004442,0.003081,0,0.003372,0,0,0.636121,0.734292,1,0.319378,0.4,0.154675,0,0.02771,0.025157,0,0,1,0.076173,0,0.797031,0.371035,0.011203,Interactive
hsa_3742,D02356,0.008222,0.007015,0,0.005678,0,0.002741,0.008214,0.001661,0.000795,0.000406,0,0,0.000627,0.001011,0,0,0.008979,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_6323,D02098,0.005706,0.00299,0.000512,0,0,0.000347,0.004906,0.005907,0.003966,0.002661,0.000859,0.000911,0.000508,0.001538,0.00226,0.000405,0.003063,0.841839,0.715093,0.420057,0.379948,0.4,0.241425,0.55,0.349151,0.116352,0,0,0.652778,0.151737,0.444444,0.381847,0.564515,0.032924,Interactive
hsa_55799,D00332,0.004249,0.001037,0.000523,0.000757,0.001069,0.001323,0.004168,0.004705,0.002563,0.001281,0,0.00036,0,0.000853,0.001708,0.000427,0.002674,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_285242,D00319,0.006095,0.000979,0.000137,0.001258,0.000275,0.000354,0.005987,0.004504,0.002069,0.000568,0.000069,0.000894,0.000297,0.001019,0.002131,0.002336,0.002835,0.798375,0.740178,0.350722,0.377003,0,0.280165,0.55,0.472116,0.311321,0,0,0.439103,0.365935,0,0.421993,0.762011,0.038154,Interactive
hsa_6323,D00477,0.005529,0.0028,0.000502,0,0,0.000898,0.003111,0.006698,0.002828,0.001843,0.001031,0.000512,0.000568,0.001519,0.002564,0.000754,0.003461,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Interactive
hsa_170572,D02041,0.00263,0.004759,0,0,0,0,0.006185,0.008736,0.000206,0.001789,0,0.003966,0.002209,0.000162,0,0.000054,0.000187,0.579565,1,0.381739,0.560852,0.4,0.164701,0.6,0.292691,0.257862,0.030303,0,0.131944,0.154513,0.408452,0.304205,0.729221,0.027576,Interactive
hsa_3741,D02356,0.002803,0,0.000586,0,0.002218,0.001155,0.004557,0.003092,0,0.001273,0.0007,0,0,0.003199,0.002334,0.0016,0.007395,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_1134,D05453,0.002225,0.004299,0,0,0.000131,0.000181,0.003434,0.004639,0.00162,0.00341,0,0.003777,0.000399,0,0.004372,0.00023,0.000764,0.693474,0.689137,0.591828,0.368913,0.4,0.137575,0.3,0.064773,0.176101,0,0,0.0625,0.087751,0,0.0674,0.678484,0.015838,Interactive
hsa_1136,D03826,0.002083,0.002548,0.001625,0,0,0.000292,0.003881,0.00442,0.000115,0.004298,0,0.004083,0,0,0.005306,0,0.001608,0.667848,0.518035,0.348015,0.246853,0.4,0.170441,0.55,0.281607,0.298742,0.045455,1,0.289773,0.175858,0,0.613759,0.789879,0.022108,Interactive
hsa_1135,D02204,0.003124,0.002035,0.00167,0,0,0.000289,0.00139,0.005037,0.000264,0.004165,0,0.002279,0.000696,0,0.006153,0,0.001213,0.636121,0.734292,1,0.319378,0.4,0.154675,0,0.02771,0.025157,0,0,1,0.076173,0,0.797031,0.371035,0.011203,Interactive
hsa_6328,D00640,0.005225,0.002197,0.000534,0,0,0.000233,0.003653,0.005969,0.003923,0.001494,0.001028,0.000522,0.000511,0.001927,0.002573,0.000651,0.003528,0.808113,0.749358,0.394705,0.477374,0.2,0.280165,0.45,0.375476,0.144654,0,0,0.479167,0.160268,0.39311,0.16544,0.605613,0.052596,Interactive
hsa_3744,D00351,0.004323,0.001735,0.000125,0,0.000948,0.000769,0.003595,0.004895,0.002711,0.000553,0,0,0.001418,0.001531,0.001249,0.001065,0.002892,0.565369,0.740178,0.255616,0.25758,0.053029,0.404403,0.321713,0.261371,0.418089,0,0,0.315433,0.364514,0.405215,0.574848,0.817195,0.138048,Interactive
