Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:5141,D01198,0,0.00113,0.00113,0.00226,0.00791,0.00339,0.00113,0.00113,0.00226,0.00226,0.00113,0,0.00452,0.00339,0,0,0,0,0,0.090909,0.2,0,0.569392,0.422411,0.538671,0.45,0.253651,0,0,0.609913,0.497171,0,Interactive
hsa:1593,D00380,0,0,0,0,0.00566,0.007547,0,0.001887,0.001887,0.001887,0.001887,0,0.003774,0,0.003774,0,0.001887,0.001887,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:5167,D00417,0.002165,0.001082,0.001082,0.003247,0.006494,0.002165,0.003247,0,0.002165,0.005411,0.002165,0,0.004329,0.003247,0,0,0,0,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:7006,D01441,0,0.003175,0,0.001587,0.004762,0.001587,0.003175,0,0,0.006349,0.003175,0.001587,0,0,0,0.001587,0,0.001587,0.001587,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:240,D00097,0.001486,0,0,0.002972,0.002972,0.005944,0.004458,0.001486,0,0.002972,0.001486,0,0.001486,0.001486,0.002972,0.001486,0,0.001486,0,0.181818,0.045455,0,0.392794,0.402753,0.621059,0.2,0.041315,0,0,0.321646,0.246656,0,Interactive
hsa:2548,D00625,0,0,0.003155,0.002103,0.007361,0.009464,0.001052,0,0.001052,0.003155,0.002103,0.001052,0.002103,0.003155,0.002103,0,0,0.001052,0.001052,0.090909,0.154545,0,0.545831,0.168686,0.900828,0,0.088493,0,0,0.233131,0.376972,0,Interactive
hsa:5972,D03738,0.002469,0,0.004938,0,0.004938,0.004938,0.002469,0,0.002469,0.007407,0.007407,0.002469,0.009877,0.007407,0.002469,0,0.002469,0,0,0.090909,0.509091,0,0.486224,0.487251,0.710371,0.4,0.501662,0,0.25,0.555451,0.58979,0,Interactive
hsa:2677,D02335,0,0,0.001321,0,0.01321,0.014531,0.002642,0,0,0.003963,0.006605,0.002642,0,0,0.001321,0,0,0.002642,0,0.090909,0.063636,0,0.646877,0.629073,0.483585,0.3,0.0472,0,0,0.511896,0.400832,0,Interactive
hsa:2042,D04025,0.003055,0.002037,0,0,0.003055,0.003055,0.002037,0,0.002037,0.003055,0.001018,0.002037,0.005092,0.003055,0.001018,0.001018,0.003055,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:1571,D03784,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:4067,D01441,0,0,0,0,0.004082,0.006122,0.002041,0,0,0.002041,0,0.002041,0,0.002041,0,0.002041,0,0,0.002041,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:558,D01977,0,0.002262,0,0.002262,0.00905,0.005656,0.002262,0,0,0,0.002262,0.002262,0.002262,0.003394,0,0.001131,0.001131,0.003394,0.001131,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1571,D00544,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.090909,0.027273,0,1,0.426349,0,0,0.017736,0,0,0.03065,0.160968,0,Interactive
hsa:5149,D02008,0,0,0,0,0.012195,0,0.012195,0,0,0.012195,0,0,0,0.012195,0,0,0,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:1557,D00394,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:1580,D03784,0,0.001961,0,0.001961,0.007843,0.013725,0,0.001961,0,0.007843,0.003922,0,0.005882,0,0,0,0,0.001961,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:29968,D00332,0,0,0,0,0.006192,0.009288,0,0,0,0.006192,0,0.003096,0,0.003096,0,0,0,0,0,0.181818,0.154545,0,0.373848,0.436653,0.685943,0.05,0.064902,0,0,0.198066,0.31339,0,Interactive
hsa:55902,D02769,0,0.004208,0.001403,0,0.002805,0.001403,0.001403,0.001403,0.002805,0.002805,0.00561,0.002805,0.001403,0.001403,0,0,0.001403,0,0.001403,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,Interactive
hsa:5143,D00417,0,0,0.001406,0.002813,0.008439,0.004219,0,0.001406,0.002813,0.002813,0.002813,0,0.007032,0,0,0,0,0,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:9023,D00225,0.00369,0,0,0.00738,0,0.00369,0,0,0,0.00738,0.00369,0.00369,0,0.00369,0,0,0.00369,0.00738,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:5742,D01709,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.154545,0,0.483673,0.458633,0.607724,0.25,0.121734,0,0,0.479482,0.408999,0,Interactive
hsa:7054,D00762,0,0,0,0.002016,0.010081,0.004032,0,0,0.004032,0.006048,0.004032,0,0.002016,0,0,0,0,0,0,0.181818,0.118182,0,0.345867,0.71757,0.669698,0.2,0.075072,0,0,0.376835,0.340765,0,Interactive
hsa:111,D00002,0.002198,0,0.002198,0.002198,0.004396,0.00989,0.001099,0.001099,0,0.003297,0.006593,0.001099,0,0.001099,0,0,0,0.001099,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:7075,D01977,0,0.003663,0.002747,0.001832,0.007326,0.002747,0.001832,0,0,0.003663,0.000916,0.003663,0.000916,0.008242,0.001832,0.000916,0.002747,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1544,D00394,0,0,0.001942,0.001942,0.005825,0.01165,0.001942,0,0,0.003883,0.003883,0.001942,0.007767,0.001942,0,0,0.001942,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:94009,D00043,0,0,0.013793,0,0.02069,0,0,0,0,0,0,0,0,0,0,0,0.006897,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:9023,D00528,0.00369,0,0,0.00738,0,0.00369,0,0,0,0.00738,0.00369,0.00369,0,0.00369,0,0,0.00369,0.00738,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:5470,D00184,0,0,0,0.00133,0.005319,0.005319,0,0.00266,0.00133,0.00266,0.00266,0.00266,0,0.00133,0.00133,0.00133,0,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:1548,D03781,0,0,0,0,0.004057,0.018256,0.002028,0,0.004057,0.006085,0.008114,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:4942,D00332,0,0,0.004566,0.002283,0.009132,0.002283,0,0,0.002283,0.004566,0.002283,0,0,0,0.002283,0,0,0,0,0.181818,0.154545,0,0.373848,0.436653,0.685943,0.05,0.064902,0,0,0.198066,0.31339,0,Interactive
hsa:767,D01196,0,0,0.010381,0.00346,0.00692,0,0,0,0.00346,0,0.00346,0,0.00346,0,0,0,0,0.00692,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:84532,D02769,0.001458,0,0.001458,0.001458,0.002915,0.001458,0.002915,0.001458,0,0.001458,0.001458,0,0.005831,0.002915,0,0,0.002915,0,0.001458,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,Interactive
hsa:326625,D01027,0,0,0,0,0.016064,0.004016,0,0,0,0.008032,0.004016,0,0,0.004016,0,0,0,0,0,0,0.8,0,0.335444,0.38923,0.445006,0.7,0.575377,0,0,1,1,0,Interactive
hsa:1557,D00533,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,Interactive
hsa:1363,D00052,0.002105,0,0,0,0,0.002105,0.004211,0,0,0.004211,0,0,0,0.002105,0,0,0.002105,0.002105,0.002105,0.454545,0.154545,0,0.352254,0.401424,0.835656,0.2,0.234538,0,0,0.29098,0.326991,0,Interactive
hsa:1557,D03778,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:5742,D00567,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.090909,0.118182,0.125,0.472078,0.551915,0.428583,0.5,0.157572,0,0.25,0.787442,0.555061,0,Interactive
hsa:5600,D03736,0,0.002755,0,0,0.011019,0.002755,0,0,0.002755,0.002755,0.002755,0.002755,0,0.002755,0.002755,0,0,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,Interactive
hsa:1583,D00225,0,0.001923,0.001923,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.001923,0,0,0.001923,0.003846,0.001923,0,0.003846,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:240,D00414,0.001486,0,0,0.002972,0.002972,0.005944,0.004458,0.001486,0,0.002972,0.001486,0,0.001486,0.001486,0.002972,0.001486,0,0.001486,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,Interactive
hsa:1675,D00043,0.003968,0,0.003968,0.003968,0,0,0,0,0,0,0,0,0.003968,0.003968,0,0,0.003968,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:2595,D00216,0.001095,0,0,0.002191,0.006572,0.004381,0,0,0.001095,0.006572,0.005476,0.001095,0.003286,0.001095,0.002191,0.001095,0.001095,0.002191,0,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,Interactive
hsa:3055,D01441,0,0.001984,0,0,0.003968,0.005952,0.003968,0,0,0.001984,0,0.001984,0.001984,0,0,0.001984,0,0,0.001984,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:4920,D01977,0,0.002123,0.001062,0.002123,0.002123,0.004246,0.003185,0,0.004246,0.001062,0.002123,0.001062,0.004246,0.002123,0.002123,0.001062,0,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1559,D00225,0.00409,0,0,0.002045,0.002045,0.010225,0.00409,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0,0,0,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:239,D00448,0,0.001511,0.001511,0.001511,0.009063,0.006042,0.001511,0,0.003021,0.001511,0.001511,0,0,0.003021,0.001511,0.003021,0,0.001511,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,Interactive
hsa:4129,D02564,0,0,0,0.003854,0.009634,0.00578,0.003854,0,0.001927,0.003854,0,0.001927,0.001927,0.00578,0,0.001927,0,0.001927,0,0.090909,0.118182,0,0.774836,0.202498,0.513154,0.15,0.099818,0,0,0.353392,0.223195,0,Interactive
hsa:10858,D00437,0.002004,0,0.002004,0,0.01002,0.01002,0.002004,0,0,0,0.006012,0,0.002004,0.002004,0.002004,0,0.002004,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:1589,D00380,0,0,0,0,0.008097,0.008097,0.002024,0.002024,0,0.002024,0.002024,0.004049,0,0.006073,0,0,0,0.002024,0.002024,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:1581,D00139,0.001988,0,0.001988,0.001988,0.007952,0.005964,0.001988,0.001988,0.001988,0,0.003976,0.001988,0.005964,0,0,0,0,0,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:1558,D00574,0.00409,0,0,0.002045,0.006135,0.010225,0.00409,0.002045,0,0,0.006135,0,0.002045,0.00818,0.002045,0,0,0,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:5138,D00691,0.002144,0.001072,0,0.002144,0.003215,0.004287,0,0.001072,0.001072,0.002144,0.003215,0.001072,0.002144,0.003215,0,0,0.001072,0.001072,0,0.090909,0.118182,0,0.445558,0.647606,0.446504,0.2,0.098193,0,0.25,0.501874,0.494092,0,Interactive
hsa:8654,D02655,0,0.001144,0,0.001144,0.003432,0.006865,0,0.001144,0,0.001144,0.001144,0,0.001144,0.003432,0.001144,0,0,0.001144,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,Interactive
hsa:762,D00519,0,0.003215,0.003215,0,0.003215,0.006431,0,0,0.003215,0.006431,0.003215,0.003215,0,0.006431,0,0,0,0.006431,0,0.090909,0.045455,0.25,0.590575,0.426349,0,0.4,0.064471,0,0,0.566836,0.49318,0,Interactive
hsa:339221,D00501,0,0,0,0,0.008753,0,0.004376,0,0.002188,0.004376,0,0,0.004376,0.002188,0.004376,0,0,0,0.002188,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:759,D01256,0,0,0.007692,0.003846,0.003846,0,0,0,0.003846,0,0,0.003846,0.003846,0,0,0,0,0.007692,0,0.090909,0.136364,0.25,0.393737,0.372262,0.566714,0.4,0.103475,0,0,0.630062,0.596787,0,Interactive
hsa:5743,D01397,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,Interactive
hsa:1847,D00107,0,0.002611,0,0.005222,0,0.007833,0,0,0,0.002611,0,0,0,0,0,0,0,0.002611,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:5126,D00043,0.001618,0,0.003236,0.001618,0.008091,0.001618,0,0.001618,0.001618,0.006472,0.004854,0,0,0.009709,0,0,0,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:1549,D03784,0,0,0,0.002028,0.006085,0.018256,0,0.002028,0.004057,0.004057,0.010142,0,0.002028,0.004057,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:3988,D04028,0,0,0.007538,0.007538,0.007538,0.012563,0,0,0.002513,0.012563,0.005025,0.007538,0,0.007538,0,0,0,0.002513,0,0.090909,0.472727,0,0.48639,0.321432,0.736268,0.15,0.508008,0,0,0.4018,0.483801,0,Interactive
hsa:377677,D00340,0,0,0.007663,0,0.003831,0.007663,0,0,0,0,0.003831,0,0.007663,0,0,0,0,0.011494,0,0.090909,0.063636,0.25,0.589817,0.426349,0,0.35,0.064471,0,0,0.523359,0.49318,0,Interactive
hsa:5136,D01712,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:1576,D02451,0,0,0.001996,0.003992,0.003992,0.013972,0.003992,0,0,0.005988,0.005988,0,0.003992,0.003992,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:1594,D00528,0,0,0.001972,0.003945,0.005917,0.005917,0,0,0,0.001972,0.003945,0,0.003945,0.005917,0.003945,0,0,0.001972,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:242,D00126,0.001429,0,0,0.001429,0.007143,0.007143,0.001429,0,0.002857,0.004286,0.001429,0,0.002857,0.005714,0,0,0,0.002857,0,0.181818,0.154545,0,0.56168,0.598105,0.547376,0.2,0.107854,0,0,0.385076,0.333838,0,Interactive
hsa:1436,D04024,0,0,0,0.00309,0.005149,0.006179,0.00103,0,0,0.00309,0.00206,0.00103,0.00206,0.00206,0.00103,0.00103,0.00103,0.00103,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:224,D00131,0,0,0.004132,0,0.002066,0.006198,0.002066,0,0,0,0.002066,0,0.002066,0,0,0,0,0,0,0.090909,0.172727,0.5,0.574559,0.954831,0.53357,0.1,0.191711,0,0,0.221004,0.285525,0,Interactive
hsa:1559,D03781,0.00409,0,0,0.002045,0.002045,0.010225,0.00409,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:4048,D00097,0,0.003279,0.003279,0.001639,0.001639,0.006557,0.001639,0,0.001639,0.003279,0,0.001639,0.004918,0.001639,0.003279,0,0.001639,0,0,0.181818,0.045455,0,0.392794,0.402753,0.621059,0.2,0.041315,0,0,0.321646,0.246656,0,Interactive
hsa:4919,D03350,0,0.007653,0,0.002551,0,0,0,0.002551,0.007653,0.002551,0,0,0.005102,0.007653,0.002551,0,0,0,0,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,Interactive
hsa:5743,D00158,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.181818,0.127273,0,0.532723,0.664482,0.554246,0.35,0.126972,0,0,0.559736,0.447587,0,Interactive
hsa:199974,D00964,0,0,0,0,0.003968,0.005952,0,0,0,0.001984,0.009921,0,0.003968,0,0.003968,0,0,0.001984,0,0.090909,0.090909,0,0.706779,0.206119,0.461825,0.4,0.168592,0,0.5,0.662974,0.480272,0,Interactive
hsa:54579,D01276,0.001876,0,0,0.003752,0.003752,0.005629,0,0.001876,0.003752,0.001876,0.007505,0,0,0.003752,0,0,0,0.001876,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,Interactive
hsa:79001,D02335,0,0,0.012346,0,0.012346,0,0,0,0,0.006173,0.006173,0,0,0.006173,0.012346,0,0.006173,0,0,0.090909,0.063636,0,0.646877,0.629073,0.483585,0.3,0.0472,0,0,0.511896,0.400832,0,Interactive
hsa:3818,D00160,0.00157,0.009419,0.00471,0,0.00157,0.00471,0.00157,0.00157,0,0.00314,0,0,0.00314,0.007849,0,0.00157,0.00157,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:246,D00118,0.001513,0,0.001513,0,0.01059,0.006051,0.001513,0,0.003026,0.001513,0.001513,0,0,0.003026,0.003026,0.003026,0,0,0,0.181818,0.118182,0,0.499255,0.576234,0.454522,0.3,0.10374,0,0,0.627641,0.424169,0,Interactive
hsa:5601,D03736,0,0.004149,0,0.004149,0.004149,0,0.004149,0.004149,0,0,0.004149,0.004149,0.004149,0.004149,0,0,0,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,Interactive
hsa:5330,D00501,0,0.000845,0,0.000845,0.005068,0.006757,0.001689,0,0.000845,0.000845,0.002534,0,0.003378,0.003378,0.000845,0.000845,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:7153,D02321,0.001307,0.000654,0,0.000654,0.00719,0.001961,0.000654,0.001307,0.001961,0.001307,0.001961,0.001307,0.002614,0.004575,0.000654,0,0.000654,0,0,0.090909,0.163636,0.125,0.537202,0.298839,0.629243,0.6,0.190098,0,0.25,0.793392,0.568489,0,Interactive
hsa:6259,D04025,0,0,0.001642,0.001642,0.006568,0.004926,0.001642,0.001642,0.003284,0.001642,0.003284,0,0.003284,0.001642,0.001642,0.001642,0,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:260293,D02451,0,0.001969,0.001969,0.003937,0.005906,0.005906,0.001969,0,0,0.001969,0.003937,0,0.005906,0,0.001969,0,0,0.001969,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:242,D00097,0.001429,0,0,0.001429,0.007143,0.007143,0.001429,0,0.002857,0.004286,0.001429,0,0.002857,0.005714,0,0,0,0.002857,0,0.181818,0.045455,0,0.392794,0.402753,0.621059,0.2,0.041315,0,0,0.321646,0.246656,0,Interactive
hsa:5742,D00330,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.109091,0,0.45074,0.487735,0.504664,0.35,0.121734,0,0,0.631042,0.425213,0,Interactive
hsa:5152,D02017,0.003759,0,0,0,0.007519,0.00188,0.00188,0.003759,0.005639,0.003759,0,0,0,0,0.00188,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:1543,D03784,0,0.001957,0.001957,0,0.007828,0.009785,0.001957,0.001957,0,0.003914,0.005871,0.001957,0.007828,0,0.001957,0,0.001957,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:1557,D00283,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.172727,0,0.621292,0.426349,0,0.35,0.138963,0,0,0.661912,0.528672,0,Interactive
hsa:11266,D00107,0,0,0,0,0.0059,0.00295,0,0,0,0.00295,0,0,0.00295,0,0.00295,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:11221,D00184,0,0.002079,0,0.002079,0.006237,0.004158,0,0,0,0,0,0,0.002079,0.006237,0,0,0,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:1557,D00536,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.118182,0,0.170065,0.437591,0.476207,0.25,0.167534,0,0,0.407539,0.322103,0,Interactive
hsa:8940,D02756,0.004646,0.004646,0,0.002323,0.001161,0.003484,0.003484,0.001161,0.002323,0.002323,0.005807,0.001161,0.003484,0.003484,0,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,Interactive
hsa:30,D00342,0,0,0,0,0.009091,0.00303,0.006061,0,0,0.00303,0.00303,0,0.006061,0.006061,0,0,0.00303,0,0,0.090909,0.090909,0,0.45213,0.427769,0.541556,0.15,0.092205,0,0,0.392188,0.449188,0,Interactive
hsa:11221,D00107,0,0.002079,0,0.002079,0.006237,0.004158,0,0,0,0,0,0,0.002079,0.006237,0,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:5142,D02017,0,0.001776,0.001776,0.003552,0.003552,0.003552,0.001776,0.001776,0.001776,0.003552,0.001776,0,0.005329,0.001776,0,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:238,D03218,0.001235,0.000618,0.001235,0,0.004941,0.002471,0.001853,0.000618,0,0.001853,0.000618,0.001235,0.002471,0.003706,0,0.001235,0.002471,0.000618,0.001235,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:1571,D00960,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.090909,0.163636,0,0.70987,0.792168,0.390333,0.25,0.143728,0,0.5,0.59958,0.494537,0,Interactive
hsa:7365,D01276,0,0,0,0.001898,0.003795,0.003795,0,0.001898,0.001898,0.003795,0.005693,0,0.001898,0,0,0,0,0,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,Interactive
hsa:51645,D00107,0,0.006061,0,0,0,0,0.012121,0,0,0,0,0,0.006061,0.012121,0,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:590,D03822,0,0.001664,0.001664,0,0.006656,0.011647,0.001664,0,0,0.008319,0.004992,0.001664,0,0.006656,0.003328,0,0,0,0,0.090909,0.2,0,0.381109,0.660319,0.453725,0.2,0.151402,0,0,0.439496,0.378816,0,Interactive
hsa:513,D00546,0,0,0,0,0.011976,0,0,0,0,0,0.005988,0,0,0.011976,0,0,0,0,0,0.090909,0.009091,0,0.449159,0.162302,0.468149,0,0.041315,0,0,0.082789,0.211342,0,Interactive
hsa:4200,D02308,0,0,0,0.002092,0.018828,0.004184,0.004184,0,0,0,0.002092,0,0.002092,0.004184,0,0,0,0,0,0.272727,0.027273,0,0.215674,0.508081,0.788447,0.15,0.055363,0,0,0.122853,0.013,0,Interactive
hsa:4914,D04024,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
