Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:5148,D02042,0,0,0,0,0.011628,0,0.011628,0,0,0.011628,0,0,0,0.011628,0,0,0,0,0,0.090909,0.081818,0,0.579592,0.583484,0.534743,0.35,0.104271,0,0.25,0.678028,0.483199,0,Interactive
hsa:43,D03826,0,0,0,0,0.006525,0.013051,0.003263,0,0.001631,0.006525,0.003263,0.003263,0.006525,0.003263,0.001631,0,0,0.001631,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,Interactive
hsa:1565,D02451,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:4486,D03350,0,0.000741,0,0.002222,0.01037,0.005185,0.000741,0.000741,0.000741,0.003704,0.002963,0.000741,0.002222,0.006667,0,0.000741,0.001481,0,0.000741,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,Interactive
hsa:5151,D02017,0.006614,0,0,0.003968,0.006614,0.005291,0,0,0.001323,0.003968,0.003968,0,0.003968,0,0,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:2041,D01441,0,0.002051,0,0,0.013333,0.002051,0.001026,0,0.001026,0.001026,0.002051,0.002051,0.009231,0.006154,0.003077,0.001026,0.002051,0.001026,0.001026,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:759,D02441,0,0,0.007692,0.003846,0.003846,0,0,0,0.003846,0,0,0.003846,0.003846,0,0,0,0,0.007692,0,0.090909,0.081818,0.25,0.443979,0.742511,0.570929,0.3,0.075709,0,0.25,0.611011,0.439524,0,Interactive
hsa:5151,D00231,0.006614,0,0,0.003968,0.006614,0.005291,0,0,0.001323,0.003968,0.003968,0,0.003968,0,0,0,0,0,0,0.090909,0.072727,0,0.477016,0.373464,0.591243,0.3,0.075072,0,0.25,0.499768,0.357977,0,Interactive
hsa:2065,D04024,0,0,0,0,0.016484,0.005495,0,0,0.005495,0,0,0,0,0.010989,0,0,0,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:29785,D03778,0,0,0,0,0.007952,0.00994,0.001988,0,0.001988,0,0.005964,0,0.001988,0.017893,0.001988,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:1551,D03778,0,0.001992,0.001992,0.005976,0.003984,0.00996,0.003984,0,0.001992,0.001992,0.007968,0,0.003984,0.001992,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:2321,D04025,0.002915,0,0,0.001458,0.004373,0.001458,0,0.001458,0,0.004373,0.002915,0.002915,0.004373,0.004373,0,0,0,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:132160,D00184,0,0,0,0,0.00813,0.00813,0,0.004065,0,0,0.004065,0.004065,0.004065,0.004065,0,0,0.004065,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:260293,D00437,0,0.001969,0.001969,0.003937,0.005906,0.005906,0.001969,0,0,0.001969,0.003937,0,0.005906,0,0.001969,0,0,0.001969,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:1543,D00771,0,0.001957,0.001957,0,0.007828,0.009785,0.001957,0.001957,0,0.003914,0.005871,0.001957,0.007828,0,0.001957,0,0.001957,0,0,0.090909,0.027273,0,0.614345,0.426349,0,0.2,0.025242,0,0.25,0.411554,0.348737,0,Interactive
hsa:1549,D00542,0,0,0,0.002028,0.006085,0.018256,0,0.002028,0.004057,0.004057,0.010142,0,0.002028,0.004057,0,0,0,0,0,0.090909,0,0,1,0.426349,0,0,0,0,0,0,0.109952,0,Interactive
hsa:4916,D04024,0.001637,0,0,0.006547,0.006547,0.003273,0.00491,0,0,0.00491,0.001637,0,0.00491,0.001637,0.001637,0,0,0.001637,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:5151,D02008,0.006614,0,0,0.003968,0.006614,0.005291,0,0,0.001323,0.003968,0.003968,0,0.003968,0,0,0,0,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:5143,D00501,0,0,0.001406,0.002813,0.008439,0.004219,0,0.001406,0.002813,0.002813,0.002813,0,0.007032,0,0,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:5152,D01712,0.003759,0,0,0,0.007519,0.00188,0.00188,0.003759,0.005639,0.003759,0,0,0,0,0.00188,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:5152,D02731,0.003759,0,0,0,0.007519,0.00188,0.00188,0.003759,0.005639,0.003759,0,0,0,0,0.00188,0,0,0,0,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,Interactive
hsa:1582,D00380,0,0,0.006,0.002,0.002,0.006,0.002,0.002,0,0.002,0.006,0.002,0.004,0.004,0.002,0.002,0.002,0,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:1636,D03753,0,0.000766,0.001533,0.001533,0.00613,0.003065,0,0.000766,0.000766,0.003065,0.001533,0.002299,0.003065,0.000766,0.001533,0.000766,0.004598,0,0.001533,0.181818,0.290909,0,0.393463,0.503055,0.776288,0.15,0.230056,0,0,0.416241,0.527413,0,Interactive
hsa:2135,D01828,0,0,0,0,0,0,0.00304,0,0,0.006079,0.006079,0,0.006079,0,0,0,0,0,0,0.181818,0.118182,0,0.430117,0.824719,0.497115,0.4,0.122891,0,0.25,0.694987,0.539031,0,Interactive
hsa:5747,D01441,0.00094,0,0,0.004699,0.003759,0.003759,0.00282,0.00094,0.00188,0.00282,0.00094,0,0.00094,0.00188,0.00094,0.00094,0,0.00094,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:31,D00029,0.00042,0.001259,0.001679,0.00084,0.003778,0.003778,0.002519,0.002519,0,0.001259,0.003359,0.001259,0.001679,0.002939,0.001259,0,0.00084,0.00042,0.00042,0.181818,0.136364,0.125,0.274272,0.297117,0.699691,0.1,0.098369,0,0,0.326311,0.406361,0,Interactive
hsa:2159,D04029,0,0.004107,0.002053,0.002053,0.00616,0.004107,0,0,0,0.00616,0.002053,0,0.004107,0.002053,0,0,0,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,Interactive
hsa:8529,D00394,0,0.001927,0.001927,0.001927,0.007707,0.007707,0.003854,0,0,0.001927,0.003854,0.001927,0.003854,0.001927,0,0,0,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:5743,D03717,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.090909,0.154545,0.125,0.52268,0.613366,0.569201,0.55,0.189744,0,0.25,0.764977,0.538904,0,Interactive
hsa:1579,D00574,0,0.001931,0.001931,0.003861,0.005792,0.005792,0,0,0,0,0.005792,0,0.007722,0,0.001931,0,0,0.003861,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:1545,D00380,0,0.001845,0,0,0.00369,0.009225,0,0,0,0,0.005535,0.001845,0.00369,0.001845,0,0,0,0.001845,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:29785,D00528,0,0,0,0,0.007952,0.00994,0.001988,0,0.001988,0,0.005964,0,0.001988,0.017893,0.001988,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1990,D00160,0.003891,0.003891,0.007782,0,0,0,0,0,0,0,0.003891,0,0,0.011673,0,0,0.003891,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:55775,D00501,0,0.001647,0.003295,0.00659,0.003295,0.003295,0,0,0.001647,0,0,0.001647,0.001647,0.008237,0.001647,0,0.001647,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:1565,D03670,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:513,D00547,0,0,0,0,0.011976,0,0,0,0,0,0.005988,0,0,0.011976,0,0,0,0,0,0.090909,0.018182,0,0.564042,0.572878,0.423919,0,0.051878,0,0,0.126079,0.330774,0,Interactive
hsa:1565,D02342,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.281818,0,0.653605,0.383123,0.663544,0.15,0.279332,0,0,0.435833,0.353338,0,Interactive
hsa:760,D00652,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,Interactive
hsa:3028,D00002,0.003984,0,0,0.003984,0.015936,0.007968,0.003984,0,0,0,0.003984,0,0,0.007968,0,0,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:1548,D00964,0,0,0,0,0.004057,0.018256,0.002028,0,0.004057,0.006085,0.008114,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.090909,0,0.706779,0.206119,0.461825,0.4,0.168592,0,0.5,0.662974,0.480272,0,Interactive
hsa:4919,D01977,0,0.007653,0,0.002551,0,0,0,0.002551,0.007653,0.002551,0,0,0.005102,0.007653,0.002551,0,0,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1583,D00528,0,0.001923,0.001923,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.001923,0,0,0.001923,0.003846,0.001923,0,0.003846,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1548,D03778,0,0,0,0,0.004057,0.018256,0.002028,0,0.004057,0.006085,0.008114,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:5494,D00107,0.002625,0,0,0,0.013123,0.005249,0,0.002625,0,0.002625,0,0.002625,0.005249,0,0,0,0.002625,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:1571,D03778,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:51095,D00501,0,0,0,0,0.009238,0.002309,0,0,0,0.004619,0,0.004619,0,0.004619,0.002309,0,0,0.002309,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:5742,D00118,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.118182,0,0.499255,0.576234,0.454522,0.3,0.10374,0,0,0.627641,0.424169,0,Interactive
hsa:1636,D00622,0,0.000766,0.001533,0.001533,0.00613,0.003065,0,0.000766,0.000766,0.003065,0.001533,0.002299,0.003065,0.000766,0.001533,0.000766,0.004598,0,0.001533,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,Interactive
hsa:84618,D00501,0,0,0.002725,0,0.008174,0.00545,0,0,0,0.002725,0.002725,0,0,0.002725,0,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:23632,D00218,0,0,0.002976,0,0.005952,0,0,0,0,0,0.008929,0,0,0.005952,0,0,0,0.008929,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:5742,D00126,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.154545,0,0.56168,0.598105,0.547376,0.2,0.107854,0,0,0.385076,0.333838,0,Interactive
hsa:4914,D01441,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:7075,D03218,0,0.003663,0.002747,0.001832,0.007326,0.002747,0.001832,0,0,0.003663,0.000916,0.003663,0.000916,0.008242,0.001832,0.000916,0.002747,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:134510,D00107,0,0,0.006309,0,0.009464,0.012618,0,0,0,0,0,0.003155,0.003155,0.003155,0,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:8529,D00225,0,0.001927,0.001927,0.001927,0.007707,0.007707,0.003854,0,0,0.001927,0.003854,0.001927,0.003854,0.001927,0,0,0,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:217,D00002,0.001938,0.001938,0,0,0.003876,0,0.001938,0,0,0.003876,0.007752,0,0,0.001938,0,0,0.001938,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:1593,D00528,0,0,0,0,0.00566,0.007547,0,0.001887,0.001887,0.001887,0.001887,0,0.003774,0,0.003774,0,0.001887,0.001887,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:30,D05407,0,0,0,0,0.009091,0.00303,0.006061,0,0,0.00303,0.00303,0,0.006061,0.006061,0,0,0.00303,0,0,0.090909,0.127273,0,0.445456,0.437371,0.576751,0.2,0.121734,0,0.25,0.508451,0.443793,0,Interactive
hsa:6610,D00501,0,0,0.00237,0.004739,0.018957,0.00237,0.004739,0,0,0.004739,0.00237,0.00237,0,0.00237,0.00237,0.00237,0,0,0.00237,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:238,D01977,0.001235,0.000618,0.001235,0,0.004941,0.002471,0.001853,0.000618,0,0.001853,0.000618,0.001235,0.002471,0.003706,0,0.001235,0.002471,0.000618,0.001235,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:5742,D00109,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.063636,0,0.354901,0.734477,0.586349,0.25,0.084209,0,0,0.399397,0.311172,0,Interactive
hsa:189,D00369,0.002558,0,0.005115,0.002558,0.015345,0.005115,0,0,0.002558,0.002558,0.002558,0,0,0.005115,0,0,0,0,0,0.181818,0.163636,0,0.549867,0.426349,0,0.2,0.190574,0,0,0.431324,0.373265,0,Interactive
hsa:1572,D00960,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.163636,0,0.70987,0.792168,0.390333,0.25,0.143728,0,0.5,0.59958,0.494537,0,Interactive
hsa:5836,D02769,0.001232,0.001232,0,0.001232,0.006158,0.006158,0.001232,0.001232,0.001232,0.001232,0.004926,0.002463,0.003695,0.006158,0.003695,0,0.001232,0,0,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,Interactive
hsa:43,D00995,0,0,0,0,0.006525,0.013051,0.003263,0,0.001631,0.006525,0.003263,0.003263,0.006525,0.003263,0.001631,0,0,0.001631,0,0.090909,0.163636,0,0.433039,0.814326,0.284617,0.2,0.098369,0,0,0.419317,0.374355,0,Interactive
hsa:1555,D00528,0,0,0,0.002041,0.004082,0.020408,0.002041,0.002041,0.002041,0.004082,0.008163,0,0.004082,0.002041,0.002041,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:5754,D03218,0.000929,0.000929,0,0.001857,0.0065,0.002786,0.000929,0,0,0,0.0065,0,0.000929,0.005571,0.000929,0.000929,0,0,0.000929,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:5743,D00452,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.181818,0.1,0.125,0.480717,0.47001,0.510176,0.35,0.121734,0,0,0.544735,0.417208,0,Interactive
hsa:7153,D01264,0.001307,0.000654,0,0.000654,0.00719,0.001961,0.000654,0.001307,0.001961,0.001307,0.001961,0.001307,0.002614,0.004575,0.000654,0,0.000654,0,0,0.090909,0.236364,0,0.614837,0.60798,0.545719,0.45,0.243053,0,0,0.770442,0.694642,0,Interactive
hsa:2098,D00043,0.007117,0,0.003559,0.003559,0.010676,0.003559,0,0,0,0.003559,0.007117,0,0.003559,0.007117,0,0,0,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:5742,D00968,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.181818,0.118182,0,0.443035,0.470999,0.61009,0.35,0.135679,0,0,0.549013,0.39071,0,Interactive
hsa:1728,D03798,0,0,0,0,0.003663,0.003663,0,0,0,0.007326,0.003663,0,0,0,0,0,0.010989,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,Interactive
hsa:27115,D00227,0.004454,0,0,0.002227,0.004454,0.011136,0.004454,0.002227,0,0.002227,0,0.002227,0,0.004454,0,0,0,0.002227,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:6652,D00002,0.002809,0,0,0.002809,0.008427,0,0.002809,0,0.002809,0,0.002809,0,0,0.002809,0,0,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:7371,D00037,0,0,0,0,0,0.003846,0,0,0,0,0,0,0.007692,0.003846,0,0,0,0,0,0.363636,0.063636,0,0.363121,0.679793,0.846811,0.15,0.084209,0,0,0.189707,0.311536,0,Interactive
hsa:10188,D01441,0,0,0.002765,0.000922,0.008295,0.004608,0.001843,0,0.002765,0.000922,0.000922,0,0.000922,0.002765,0,0.001843,0.000922,0,0.000922,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:327,D00043,0,0,0.002736,0.004104,0.002736,0.002736,0.001368,0,0.001368,0.00684,0.00684,0.002736,0.001368,0.004104,0,0.001368,0.001368,0.001368,0.001368,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:51302,D00410,0,0,0,0.002137,0.002137,0.010684,0,0,0,0.002137,0.008547,0.002137,0,0.00641,0.004274,0,0.002137,0,0,0.090909,0.118182,0,0.772193,0.57727,0.496911,0.35,0.10374,0,0.5,0.501018,0.428809,0,Interactive
hsa:2048,D01441,0.003043,0,0,0.001014,0.004057,0.004057,0.003043,0.001014,0.001014,0.004057,0.004057,0.002028,0.002028,0.002028,0.001014,0.001014,0.002028,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1849,D00184,0,0.002392,0,0,0.011962,0,0,0.002392,0,0.002392,0,0.002392,0,0.004785,0,0,0,0.002392,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:51727,D02368,0.005618,0,0,0,0.011236,0.011236,0,0,0,0.005618,0.011236,0,0,0.005618,0,0,0.005618,0,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,Interactive
hsa:51207,D00107,0,0.005348,0,0.005348,0.005348,0.005348,0,0,0,0.005348,0.005348,0,0,0,0.005348,0,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:760,D00340,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.090909,0.063636,0.25,0.589817,0.426349,0,0.35,0.064471,0,0,0.523359,0.49318,0,Interactive
hsa:2043,D01441,0.003046,0.001015,0,0.001015,0.00203,0.00203,0.003046,0,0.001015,0.00203,0.00203,0.00203,0.003046,0.00203,0.001015,0.001015,0.00203,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:5337,D00501,0.001932,0,0.000966,0.001932,0.002899,0.007729,0.000966,0,0.001932,0.002899,0.002899,0.001932,0.001932,0.001932,0.005797,0,0,0,0.001932,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:4916,D01441,0.001637,0,0,0.006547,0.006547,0.003273,0.00491,0,0,0.00491,0.001637,0,0.00491,0.001637,0.001637,0,0,0.001637,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:51292,D03798,0,0,0,0,0.002882,0,0.005764,0,0,0,0,0,0.002882,0.005764,0,0,0,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,Interactive
hsa:1558,D00380,0.00409,0,0,0.002045,0.006135,0.010225,0.00409,0.002045,0,0,0.006135,0,0.002045,0.00818,0.002045,0,0,0,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:5742,D01565,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.090909,0.354545,0,0.607905,0.426349,0,0.6,0.410949,0,0,0.659388,0.595719,0,Interactive
hsa:8288,D00577,0.001401,0,0.001401,0,0.009804,0.005602,0,0,0.001401,0.002801,0.002801,0,0.001401,0.004202,0.002801,0,0.001401,0,0.001401,0.090909,0.172727,0,0.502259,0.543482,0.559223,0.35,0.159272,0,0,0.592773,0.440042,0,Interactive
hsa:5136,D00691,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0.090909,0.118182,0,0.445558,0.647606,0.446504,0.2,0.098193,0,0.25,0.501874,0.494092,0,Interactive
hsa:5140,D00691,0.0027,0.0018,0.0009,0.0018,0.009001,0.007201,0,0,0,0.0018,0,0.0018,0.0036,0.0027,0.0009,0,0,0,0.0027,0.090909,0.118182,0,0.445558,0.647606,0.446504,0.2,0.098193,0,0.25,0.501874,0.494092,0,Interactive
hsa:5330,D00528,0,0.000845,0,0.000845,0.005068,0.006757,0.001689,0,0.000845,0.000845,0.002534,0,0.003378,0.003378,0.000845,0.000845,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:11238,D00655,0,0,0.006329,0,0.006329,0.006329,0,0,0,0,0.003165,0,0.003165,0,0.003165,0,0,0.006329,0,0.090909,0.063636,0.25,0.383299,0.96373,0.672446,0.25,0.063522,0,0,0.362179,0.382515,0,Interactive
hsa:1580,D00139,0,0.001961,0,0.001961,0.007843,0.013725,0,0.001961,0,0.007843,0.003922,0,0.005882,0,0,0,0,0.001961,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:1557,D00437,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:10056,D00021,0,0,0,0.001701,0.008503,0.001701,0,0,0,0.003401,0.003401,0,0.001701,0.003401,0,0,0,0,0,0.181818,0.1,0,0.36019,0.428142,0.660848,0.2,0.080617,0,0,0.340877,0.24481,0,Interactive
hsa:759,D00218,0,0,0.007692,0.003846,0.003846,0,0,0,0.003846,0,0,0.003846,0.003846,0,0,0,0,0.007692,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:5122,D00160,0,0,0.00266,0.00133,0.005319,0,0,0.00133,0.00133,0.003989,0.00133,0.00133,0.00266,0.006649,0,0,0.00133,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:2041,D03350,0,0.002051,0,0,0.013333,0.002051,0.001026,0,0.001026,0.001026,0.002051,0.002051,0.009231,0.006154,0.003077,0.001026,0.002051,0.001026,0.001026,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,Interactive
hsa:8940,D01061,0.004646,0.004646,0,0.002323,0.001161,0.003484,0.003484,0.001161,0.002323,0.002323,0.005807,0.001161,0.003484,0.003484,0,0,0,0,0,0.090909,0.336364,0,0.451099,0.614319,0.586105,0.55,0.293082,0,0.25,0.871033,0.705268,0,Interactive
